LoanID,CustomerID,LoanAmount,InterestRate,LoanType,LoanTerm,Tenure,TotalBalance,TotalPayments,SupportIssueFrequency
1822,2361,285887,9.64,Home,3.950718686,9.94661191,88176,8675.3,2
1823,4187,183477,7,Education,6.874743326,9.393566051,82854,1143.79,1
1824,333,154867,5.15,Car,7.531827515,7.800136893,39130,6890.92,1
1825,1033,129735,8.6,Home,5.894592745,0.41889117,24555,2631.26,1
1826,3819,25895,7.27,Home,8.41615332,7.679671458,55933,15764.81,1
1827,1315,77725,2.69,Education,5.957563313,7.118412047,70979.5,8675.3,1
1828,4293,437785,6.53,Car,7.074606434,0.733744011,58672,2927.85,1
1829,1878,294261,9.95,Personal,6.023271732,9.49486653,70979.5,8675.3,1
1830,2447,71772,5.78,Personal,4.52019165,6.362765229,67272,12065.92,2
1831,1213,191172,7.12,Education,4.777549624,6.951403149,70979.5,8675.3,1
1832,3872,48412,6.64,Home,5.820670773,2.412046543,165182,21691.05,1
1833,1272,332932,2.57,Car,8.079397673,1.136208077,70979.5,8675.3,1
1834,2525,431940,7.91,Home,2.338124572,8.098562628,70979.5,8675.3,1
1835,3170,149617,9.98,Car,8.005475702,9.125256674,95196,8675.3,1
1836,1647,78580,7.65,Car,7.600273785,1.396303901,96456,1463.99,1
1837,2110,473262,3.04,Education,4.670773443,1.253935661,208628,1413.08,3
1838,647,156248,2.58,Personal,4.569472964,2.516084873,50943,6236.02,1
1839,3765,440542,4.99,Personal,4.76386037,2.576317591,91551,808.37,1
1840,3069,186431,4.03,Personal,5.886379192,3.542778919,86686,7259.46,1
1841,1373,45319,6.69,Home,3.553730322,7.12936345,172499,10005.29,2
1842,4803,126220,11.99,Home,7.887748118,0.087611225,8881,8675.3,1
1843,3408,436340,3.82,Personal,4.821355236,9.686516085,72439,3889.99,1
1844,3667,187017,6.67,Personal,6.269678303,1.935660507,54639,8675.3,1
1845,2929,357012,11.01,Car,5.040383299,0.052019165,70979.5,8675.3,1
1846,3302,491485,10.69,Car,7.008898015,7.34017796,70979.5,8675.3,1
1847,4953,433210,5.16,Home,6.042436687,7.279945243,97695,8944.41,1
1848,3386,431724,4.45,Education,6.633812457,9.856262834,110898,18845.32,1
1849,4821,82461,2.68,Home,9.029431896,3.468856947,31542,20791.58,1
1850,1133,459379,5.09,Personal,7.619438741,5.336071184,70979.5,8675.3,1
1851,4728,7478,10.34,Car,7.589322382,3.170431211,61852,12728.12,1
1852,3122,278319,6.58,Personal,5.404517454,5.073237509,70979.5,8675.3,2
1853,1972,92479,4.14,Car,3.863107461,4.301163587,55117,5541.68,1
1854,3095,262937,5.41,Home,4.024640657,2.833675565,70979.5,8675.3,1
1855,210,5701,9.04,Personal,6.40109514,8.895277207,70979.5,8675.3,1
1856,1603,279025,3.54,Education,4.851471595,1.653661875,187343,11839.27,1
1857,3801,252753,4.66,Personal,5.889117043,0.199863107,92371,4229.72,1
1858,2247,63884,3.6,Personal,4.717316906,9.908281999,251611,16472.71,1
1859,906,239775,7.62,Personal,4.10403833,9.965776865,141918,6643.42,1
1860,3124,304607,10,Car,3.017111567,6.620123203,48169,10450.67,1
1861,2199,405812,4.76,Personal,5.804243669,0.251882272,36043,7760.39,1
1862,3492,466827,5.31,Home,5.190965092,7.600273785,81304,3504.51,1
1863,1004,216924,8.65,Car,3.887748118,9.188227242,83990,5091.3,1
1864,1984,353041,10.64,Car,5.675564682,3.173169062,121692,8986.18,1
1865,4879,10425,2.8,Car,8.711841205,1.470225873,70979.5,8675.3,1
1866,1495,455770,12.33,Education,5.924709103,1.371663244,17834,92.67,1
1867,2357,284216,4.98,Education,4.950034223,7.405886379,82910,6296.68,1
1868,876,432344,5.41,Home,4.292950034,7.186858316,123708,13848.46,1
1869,3740,314993,12.15,Personal,2.102669405,9.63449692,39910,8675.3,3
1870,1238,88125,4.01,Car,4.10403833,8.624229979,92171,2045.94,1
1871,2157,276257,9.68,Personal,6.056125941,7.608487337,19385,6792.12,1
1872,893,112156,5.71,Education,4.637919233,6.945927447,94402,11322.34,1
1873,3959,250240,7.63,Personal,4.963723477,8.769336071,74696,2671.85,1
1874,65,253232,7.89,Personal,4.553045859,2.932238193,116793,12211.95,1
1875,1529,370996,8.24,Personal,5.848049281,3.594798084,70979.5,8675.3,1
1876,3045,86806,6.28,Car,9.377138946,8.180698152,163941,4573.77,1
1877,774,115764,9.98,Education,4.969199179,3.006160164,70979.5,8675.3,2
1878,4674,154557,7.4,Education,2.976043806,1.207392197,70979.5,8675.3,1
1879,1435,246728,8.31,Car,4.65982204,7.58110883,23303,8675.3,1
1880,2901,171171,4.11,Education,4.331279945,7.882272416,54601,11705.47,1
1881,171,341870,2.75,Education,7.362080767,1.352498289,54549,34042.65,1
1882,2155,279576,2.58,Personal,5.716632444,6.083504449,70979.5,8675.3,1
1883,604,86364,10.12,Education,1.557837098,1.409993155,70979.5,8675.3,1
1884,4666,406680,4.68,Education,6.814510609,1.242984257,91588,15075.26,1
1885,4654,316999,5.15,Car,4.700889802,3.690622861,100697,4861.82,1
1886,190,19984,8.92,Home,3.017111567,8.361396304,67606,8675.3,1
1887,1735,199888,8.61,Education,5.00752909,6.787132101,43960,8398.44,2
1888,3113,407878,8.82,Car,2.094455852,2.209445585,68833,3694.65,1
1889,2592,430235,5.65,Car,6.628336756,0.169746749,49129,8675.3,1
1890,1867,51343,8.91,Personal,7.441478439,4.498288843,167725,16639.23,1
1891,3339,347935,5.65,Car,4.854209446,8.585900068,45232,8675.3,1
1892,644,488368,9.83,Car,8.246406571,4.722792608,68737,17097,1
1893,435,105023,4.48,Car,4.804928131,2.143737166,70979.5,8675.3,1
1894,4049,476605,6.67,Personal,6.431211499,5.585215606,17749,6559.47,1
1895,540,207328,11.83,Personal,6.945927447,9.2183436,70979.5,8675.3,1
1896,1432,265258,7,Education,9.045859001,4.249144422,145970,8693.64,3
1897,1785,403539,9.93,Home,4.709103354,5.01026694,649,5431.04,1
1898,735,381526,8,Personal,4.769336071,0.752908966,62579,8675.3,1
1899,3655,182563,6.66,Personal,3.841204654,2.130047912,31410,8675.3,1
1900,3969,239938,6.54,Home,4.364134155,3.230663929,70979.5,8675.3,1
1901,679,468638,4.4,Car,3.485284052,0.971937029,109692,11946.26,2
1902,4860,251878,4.52,Education,6.683093771,7.808350445,70979.5,8675.3,1
1903,4435,445341,8.24,Car,3.603011636,1.174537988,70979.5,8675.3,2
1904,2852,325405,4.95,Home,4.969199179,4.328542094,81660,8675.3,1
1905,4554,225464,4.84,Home,7.980835044,1.144421629,93368,3036.84,1
1906,82,313295,6.42,Car,3.939767283,1.650924025,47453,8675.3,1
1907,3063,125840,11.98,Car,6.354551677,0.569472964,70979.5,8675.3,1
1908,1491,52261,10.68,Car,2.543463381,4.815879535,75258,7116.81,1
1909,2109,329368,11.42,Personal,6.945927447,7.507186858,70979.5,8675.3,1
1910,4856,327740,2.67,Car,8.906228611,4.722792608,113122,1717.62,1
1911,4658,354866,7.48,Car,8.758384668,2.636550308,165965,8841.92,1
1912,1088,435313,2.53,Car,8.632443532,1.921971253,128513,4325.93,1
1913,3364,167207,11.19,Education,5.086926762,4.678986995,70979.5,8675.3,1
1914,1045,270316,7.41,Home,5.138945927,5.478439425,70979.5,8675.3,1
1915,886,490412,11.01,Personal,6.535249829,3.09650924,70979.5,8675.3,3
1916,2215,177608,6.55,Education,7.890485969,0.87063655,134071,28054.48,1
1917,3140,94253,7.89,Education,3.449691992,5.672826831,70979.5,8675.3,1
1918,3560,201591,8.63,Car,5.549623546,9.667351129,70979.5,8675.3,1
1919,2685,110602,9.54,Home,3.707049966,1.158110883,70979.5,8675.3,1
1920,3388,482108,9.55,Car,6.110882957,6.072553046,70979.5,8675.3,1
1921,3512,246322,7.26,Car,6.803559206,8.309377139,42851,8675.3,1
1922,3489,410197,9.2,Education,2.316221766,6.759753593,53281,8675.3,2
1923,2261,55280,5.23,Personal,5.533196441,7.772758385,106090,12940.78,2
1924,599,207645,12.42,Home,5.615331964,7.58384668,65404,8675.3,1
1925,1214,221234,7.24,Home,4.342231348,3.40862423,13448,5332.85,1
1926,324,172391,10.48,Personal,7.307323751,1.508555784,70979.5,8675.3,1
1927,4274,213951,2.86,Education,6.201232033,9.42642026,70979.5,8675.3,1
1928,2145,157905,9.07,Education,4.292950034,1.697467488,38928,8675.3,1
1929,866,277457,8.77,Home,6.877481177,9.869952088,94202,16061.99,1
1930,3668,338620,5.16,Education,7.989048597,2.576317591,70979.5,8675.3,1
1931,4521,29536,9.58,Education,1.831622177,2.094455852,71516,1318.03,1
1932,1107,92559,5.43,Personal,7.726214921,9.971252567,149387,13129.59,2
1933,4663,360734,8.65,Personal,5.379876797,0.443531828,67165,8675.3,1
1934,2728,210576,5.58,Education,3.397672827,7.718001369,78883,10591.07,1
1935,1809,446439,10.8,Education,7.318275154,6.565366188,110418,12994.4,1
1936,4098,80808,10.33,Home,6.587268994,6.116358658,27406,8675.3,2
1937,262,427645,7.74,Home,2.543463381,2.422997947,89393,8675.3,1
1938,1966,448097,8.98,Car,3.348391513,4.865160849,70979.5,8675.3,1
1939,763,224949,12.03,Education,2.940451745,1.963039014,16595,18600.63,1
1940,448,26669,3.41,Car,2.929500342,4.947296372,70979.5,8675.3,1
1941,4714,278779,6.82,Car,5.505817933,3.843942505,70979.5,8675.3,1
1942,2165,105916,12.32,Education,5.497604381,0.150581793,26475,5310.47,1
1943,2053,92527,5.72,Home,4.681724846,7.75633128,61821,8675.3,1
1944,2934,212712,10.5,Car,4.1724846,7.997262149,21500,6001.48,1
1945,4711,246696,8.1,Home,6.581793292,3.397672827,70979.5,8675.3,1
1946,2137,448205,11.46,Home,7.926078029,9.478439425,133790,2603.04,1
1947,4471,418581,6.42,Education,5.215605749,5.785078713,70979.5,8675.3,1
1948,96,309534,4.23,Car,2.201232033,9.672826831,90301,8675.3,1
1949,899,130544,5.5,Car,4.544832307,6.88569473,70979.5,8675.3,2
1950,1604,319872,6.79,Personal,5.697467488,4.495550992,181661,1540.57,1
1951,4039,469141,7.25,Personal,5.897330595,9.065023956,11435,2239.44,1
1952,3475,144636,6.6,Education,5.837097878,0.774811773,41772,1350.87,1
1953,4546,466278,12.14,Personal,5.407255305,2.767967146,210722,17699.33,2
1954,2204,168288,12.5,Home,6.36550308,9.262149213,150539,4630.84,1
1955,853,485932,2.94,Home,7.181382615,3.378507871,70979.5,8675.3,1
1956,143,225467,3.4,Education,3.813826146,8.55578371,70979.5,8675.3,1
1957,2307,499014,8.41,Education,5.905544148,2.98973306,12049,9964.05,1
1958,1096,490693,6.46,Personal,4.758384668,0.621492129,24831,8675.3,3
1959,808,125119,9.53,Car,5.87816564,5.787816564,70097,9115.82,1
1960,4300,230062,4.33,Home,6.976043806,4.216290212,43264,11394.5,1
1961,3401,333096,4.44,Education,5.155373032,10.00684463,70639,23917.3,1
1962,4594,497126,7.81,Education,5.253935661,6.858316222,32669,9594.58,1
1963,1775,415500,7.64,Car,5.492128679,6.809034908,131618,9117.65,1
1964,3043,181396,6.24,Home,6.160164271,1.242984257,66682,16113.91,1
1965,4471,484573,9.3,Personal,3.909650924,5.785078713,70979.5,8675.3,1
1966,1367,369576,10.06,Personal,4.424366872,7.006160164,70979.5,8675.3,1
1967,3800,113731,10.73,Education,1.930184805,4.153319644,117783,5240.46,1
1968,3195,316507,5.78,Education,5.472963723,7.293634497,70979.5,8675.3,1
1969,2264,31454,5.95,Car,3.92881588,3.553730322,77770,5192.81,1
1970,4267,279290,7.72,Home,2.696783025,8.457221081,70979.5,8675.3,1
1971,4795,65756,2.66,Home,3.178644764,7.485284052,116938,11237.12,1
1972,4245,51682,5.01,Education,5.062286105,4.947296372,115746,43936.25,2
1973,4512,43533,6.99,Car,6.061601643,1.667351129,87516,18752.21,1
1974,3595,493959,11.61,Education,8.101300479,4.892539357,141351,24069.98,1
1975,3291,146640,7.05,Car,2.543463381,4.120465435,70979.5,8675.3,2
1976,1447,233691,5.97,Education,8.533880903,4.396988364,155384,17222.99,1
1977,2562,472237,2.54,Education,7.956194387,8.030116359,70979.5,8675.3,1
1978,2925,359043,5.78,Personal,3.696098563,0.561259411,70979.5,8675.3,1
1979,3796,238257,6.08,Personal,6.223134839,7.356605065,173923,8675.3,2
1980,2346,407052,4.74,Car,2.633812457,8.17522245,102096,1906.99,1
1981,4664,192537,12.35,Education,8.03559206,9.861738535,104663,6975.9,1
1982,5,427380,12.34,Personal,5.171800137,0.158795346,51737,10827.08,1
1983,521,162920,10.39,Personal,7.630390144,8.607802875,82855,18104.64,1
1984,517,456307,3.12,Home,3.882272416,4.199863107,655,8675.3,1
1985,50,239813,10.79,Home,6.116358658,5.746748802,87774,7582.14,1
1986,1610,202890,7.8,Education,4.005475702,1.344284736,70979.5,8675.3,1
1987,1932,55496,11.22,Personal,5.388090349,8.468172485,52029,4240.54,1
1988,3288,109238,8.64,Home,3.994524298,8.424366872,26287,16906,1
1989,4807,298934,8.05,Personal,6.368240931,9.210130048,22630,21214.26,1
1990,4293,286904,8.17,Personal,5.382614648,0.733744011,58672,2927.85,1
1991,527,174801,9.93,Education,1.875427789,8.980150582,1680,8675.3,1
1992,134,210460,8.1,Personal,4.788501027,7.578370979,177694,15077.42,2
1993,1084,241272,7.82,Personal,7.874058864,0.783025325,63598,17997.23,1
1994,2512,442915,9.48,Home,6.368240931,0.561259411,70979.5,8675.3,1
1995,4271,398818,6.02,Home,4.517453799,4.041067762,74450,8675.3,1
1996,1193,95637,3.08,Car,4.76386037,2.770704997,91545,8675.3,1
1997,2587,248131,3.59,Home,4.167008898,3.058179329,70979.5,8675.3,1
1998,3435,137864,6.03,Car,2.308008214,4.024640657,148196,7005.7,1
1999,1004,426045,3.33,Personal,4.049281314,9.188227242,83990,5091.3,1
2000,454,264394,5.44,Personal,6.683093771,8.544832307,79076,7671.39,1
2001,3629,14305,10.09,Home,3.383983573,3.471594798,70979.5,8675.3,1
2002,2915,88977,9.52,Personal,8.142368241,3.329226557,70979.5,8675.3,1
2003,1169,182086,10.43,Education,7.397672827,2.403832991,31955,2321.1,2
2004,1015,264488,9.19,Car,8.027378508,8.106776181,30364,10500.02,1
2005,3841,470055,8.69,Car,8.714579055,0.336755647,90111,6126.02,1
2006,2416,224473,7.63,Car,6.412046543,5.678302533,32314,5192.46,1
2007,2943,352159,9.58,Home,1.900068446,5.149897331,70979.5,8675.3,1
2008,900,411146,7.09,Education,2.965092402,1.330595483,70979.5,8675.3,2
2009,344,76182,4.2,Home,8.038329911,9.092402464,70979.5,8675.3,1
2010,2920,214062,11.98,Education,7.668720055,5.308692676,50051,10837.11,1
2011,2710,293759,4.03,Car,3.397672827,7.066392882,70979.5,8675.3,1
2012,4576,75116,4.18,Personal,4.265571526,8.364134155,22676,8675.3,1
2013,4385,359603,4.99,Personal,3.778234086,7.958932238,36699,9469.35,1
2014,4722,147463,8.1,Personal,3.734428474,8.585900068,70979.5,8675.3,1
2015,2141,399052,11.02,Home,6.184804928,5.35797399,95340,8675.3,1
2016,1691,309574,10.17,Home,3.978097194,4.323066393,15132,11241.09,1
2017,4736,21333,5.44,Education,8.150581793,8.421629021,70979.5,8675.3,1
2018,3032,373312,5.51,Personal,6.67761807,0.668035592,102797,6993.79,1
2019,3580,303477,11.87,Personal,3.422313484,7.641341547,138550,1904.92,1
2020,2913,90773,3.19,Education,4.668035592,5.133470226,70979.5,8675.3,1
2021,1393,59936,7.56,Car,5.015742642,5.311430527,70979.5,8675.3,1
2022,3255,497435,7.4,Education,4.919917864,7.334702259,70979.5,8675.3,1
2023,728,445074,6.95,Education,8.240930869,3.698836413,70979.5,8675.3,1
2024,3053,171248,8.94,Home,4.5229295,4.553045859,27853,12878.88,1
2025,2222,147661,4.96,Home,8.8678987,5.103353867,70979.5,8675.3,1
2026,1269,2479,11,Home,7.323750856,3.329226557,70979.5,8675.3,1
2027,2739,338841,11.16,Personal,7.066392882,3.65229295,70979.5,8675.3,1
2028,3073,258942,11.78,Education,6.042436687,3.679671458,97273,14983.48,1
2029,1268,407555,11.31,Personal,3.071868583,4.065708419,70979.5,8675.3,1
2030,2890,57164,11.65,Personal,4.862422998,4.717316906,31521,8675.3,1
2031,1823,432929,9.78,Home,5.229295003,5.270362765,70979.5,8675.3,1
2032,4447,63948,8.19,Personal,3.534565366,1.998631075,55888,8352.2,1
2033,3398,123324,9.01,Personal,5.297741273,2.094455852,73877,12870.53,1
2034,4549,73311,8.53,Personal,7.570157426,5.798767967,43696,6920.13,1
2035,1040,114487,6.89,Education,6.806297057,2.442162902,76056,8675.3,1
2036,1175,207214,4.59,Education,8.375085558,3.668720055,70979.5,8675.3,1
2037,1363,405438,7,Personal,1.902806297,7.698836413,70979.5,8675.3,1
2038,1082,327198,6.97,Car,5.492128679,9.382614648,111939,9907.58,1
2039,1574,499756,10.75,Personal,5.262149213,7.279945243,95737,9556.4,1
2040,3098,111208,10.87,Car,7.531827515,9.642710472,28445,3459.76,1
2041,2670,33661,10,Home,3.509924709,3.592060233,19038,4165.81,2
2042,1459,290564,8.86,Home,3.934291581,8.17522245,93165,8675.3,3
2043,44,33466,11.61,Education,6.140999316,3.509924709,70979.5,8675.3,1
2044,4801,286402,10.22,Personal,7.323750856,7.745379877,70979.5,8675.3,1
2045,4748,71310,4.75,Personal,2.672142368,8.27926078,70979.5,8675.3,1
2046,588,216973,11.34,Personal,2.507871321,8.265571526,29887,3066.3,1
2047,2359,116149,9.71,Education,6.318959617,8.298425736,134432,10161.25,1
2048,2827,323947,2.75,Personal,8.495550992,1.864476386,70979.5,8675.3,1
2049,4227,137945,5.08,Personal,8.281998631,2.896646133,70979.5,8675.3,1
2050,3945,466895,9.57,Car,4.503764545,7.671457906,98993,6280.97,2
2051,26,63632,6.1,Personal,2.425735797,3.137577002,70979.5,8675.3,1
2052,3444,269798,3.8,Car,8.202600958,4.971937029,81017,16419.22,1
2053,1581,116335,5.01,Home,6.384668036,7.430527036,12551,356.62,3
2054,926,244596,7.27,Personal,7.069130732,7.403148528,39867,8675.3,1
2055,1025,187714,4.99,Education,4.87063655,3.939767283,70979.5,8675.3,1
2056,3002,316863,3.64,Car,3.214236824,3.359342916,63471,4007.03,1
2057,1364,265153,10.98,Education,5.637234771,8.777549624,70979.5,8675.3,2
2058,352,15949,5.22,Car,4.394250513,9.169062286,54188,8675.3,1
2059,2797,117955,8.88,Personal,8.588637919,9.35523614,59421,8282.17,1
2060,2590,160325,5,Home,4.479123888,8.246406571,70979.5,8675.3,1
2061,2231,224408,3.8,Home,3.277207392,8.394250513,78571,13388.37,2
2062,3579,232681,11.55,Personal,7.633127995,8.251882272,70979.5,8675.3,1
2063,4412,311415,2.53,Personal,8,7.633127995,80702,4566.46,1
2064,1175,281250,9.46,Education,4.049281314,3.668720055,70979.5,8675.3,1
2065,4905,488989,3.26,Home,3.800136893,9.073237509,70979.5,8675.3,1
2066,3247,94850,6.48,Home,6.004106776,7.334702259,70979.5,8675.3,1
2067,4064,48694,3.93,Car,7.44421629,3.104722793,70979.5,8675.3,1
2068,121,263207,4.43,Home,6.488706366,3.82477755,61407,8675.3,1
2069,4841,414006,7.88,Education,2.954140999,2.135523614,637,3317.35,1
2070,2673,291884,8.92,Personal,3.159479808,3.698836413,70979.5,8675.3,1
2071,4785,441971,4.27,Education,6.767967146,7.266255989,106652,5322.51,1
2072,1788,394233,7.11,Car,6.757015743,5.998631075,102315,20220.72,1
2073,4494,26286,3.2,Home,6.324435318,1.60164271,68930,8675.3,1
2074,1308,490001,4.44,Education,3.808350445,0.788501027,70979.5,8675.3,1
2075,4781,277439,3.17,Car,5.032169747,1.486652977,70979.5,8675.3,1
2076,4987,353010,2.7,Car,7.156741958,1.963039014,79742,8745.3,1
2077,2584,86168,5.27,Car,5.867214237,0.689938398,70979.5,8675.3,1
2078,4957,238267,9.42,Car,3.835728953,5.3908282,54658,8542.14,1
2079,4800,306675,3.37,Car,5.522245038,9.407255305,55170,8675.3,1
2080,1549,476946,10.99,Personal,6.360027379,5.171800137,70979.5,8675.3,1
2081,4374,203168,11.14,Home,8.917180014,3.189596167,91846,626.34,1
2082,3408,334738,12.13,Car,3.301848049,9.686516085,72439,3889.99,1
2083,166,258761,9.34,Education,5.45927447,5.713894593,70979.5,8675.3,1
2084,4872,128292,6.2,Car,3.627652293,3.449691992,116848,32774.9,1
2085,749,368036,12.36,Personal,8.002737851,2.217659138,70979.5,8675.3,1
2086,4925,472857,4.08,Car,4.59137577,5.138945927,70979.5,8675.3,1
2087,51,41568,4.87,Personal,8.580424367,0.260095825,70979.5,8675.3,1
2088,4724,231106,5.92,Home,7.712525667,3.986310746,143020,15014.11,2
2089,4481,405431,8.27,Car,5.32238193,9.683778234,29584,4221.03,1
2090,1395,463209,4.07,Car,4.219028063,8.780287474,20012,5479.65,1
2091,939,103944,4.5,Home,7.991786448,4.947296372,22306,8332.36,1
2092,1676,192529,4.03,Car,3.23613963,1.248459959,70979.5,8675.3,1
2093,439,198512,8.53,Personal,7.745379877,9.054072553,5548,4629.99,2
2094,318,452170,4.41,Home,4.736481862,3.797399042,28650,1114.42,1
2095,2130,33476,4.45,Education,5.73853525,3.627652293,36099,12370.38,1
2096,4862,227062,7.82,Personal,2.461327858,6.57357974,70979.5,8675.3,1
2097,1898,276520,7.14,Personal,4.963723477,8.317590691,75847,8675.3,1
2098,1525,234198,7.36,Personal,8.306639288,8.6954141,66550,21349.53,1
2099,3165,313042,4.92,Home,3.58384668,4.344969199,27644,7483.31,1
2100,1982,368059,11.52,Education,3.110198494,9.511293634,188544,26231.1,1
2101,3926,465954,10.82,Education,3.570157426,9.984941821,69636,5027.69,1
2102,4632,487123,10.53,Education,3.485284052,6.978781656,119069,10926.02,1
2103,4329,116562,6.24,Car,6.094455852,5.801505818,117880,1199.89,1
2104,2124,65395,7.85,Education,2.390143737,7.978097194,5989,8675.3,1
2105,1819,256116,4.35,Personal,3.345653662,3.871321013,15925,5033.45,1
2106,1270,416313,3.62,Education,2.006844627,0.339493498,72197,8675.3,1
2107,2071,73738,7.57,Car,5.04312115,6.915811088,70979.5,8675.3,2
2108,2865,173512,8.17,Car,8.219028063,7.890485969,29791,22267.67,1
2109,1941,75729,3.5,Education,7.446954141,2.351813826,69911,9437.89,1
2110,2433,82443,4.28,Car,5.631759069,6.918548939,81234,8675.3,2
2111,4033,343966,8.74,Education,6.417522245,3.471594798,70979.5,8675.3,1
2112,1707,331299,9.87,Home,6.732375086,8.780287474,106021,8398.12,1
2113,920,359447,6.43,Car,3.975359343,3.403148528,13174,8308.03,3
2114,4603,195300,5.53,Home,1.689253936,5.672826831,70979.5,8675.3,1
2115,803,136700,4.75,Personal,4.741957563,6.50513347,23660,8675.3,2
2116,2548,57722,7.04,Home,5.70294319,3.052703628,89600,8675.3,1
2117,3939,1353,6.7,Car,5.407255305,3.110198494,4498,8675.3,1
2118,2989,272861,10.9,Home,6.565366188,2.891170431,194731,12768.95,1
2119,682,446707,5.07,Home,9.089664613,10.00410678,70979.5,8675.3,1
2120,1145,167941,11.24,Home,6.165639973,5.100616016,247962,24687.11,1
2121,1170,431579,10.25,Personal,7.603011636,6.023271732,8729,16488.77,1
2122,2881,131403,3.48,Education,3.887748118,6.447638604,59909,27180.94,1
2123,4394,308802,11.58,Home,6.026009582,8.55578371,70979.5,8675.3,1
2124,4553,413797,5.12,Home,7.849418207,8.818617385,70982,26182.13,1
2125,2441,482473,8.72,Car,8.665297741,6.29431896,94859,10897.43,1
2126,3751,345134,10.17,Car,5.724845996,0.410677618,112107,3394.67,1
2127,2285,230887,9.66,Home,6.206707734,5.9137577,70979.5,8675.3,1
2128,2252,235559,12.4,Car,4.722792608,4.320328542,81810,8032.59,1
2129,350,389190,7.05,Education,6.453114305,2.732375086,124940,21239.06,1
2130,1909,488483,8.24,Education,4.399726215,6.981519507,28905,7457.05,1
2131,3681,15983,8.21,Education,6.858316222,4.199863107,56694,267.18,2
2132,3420,156782,9.2,Home,4.969199179,2.765229295,51270,4824.96,2
2133,2196,487516,10.6,Education,4.936344969,5.437371663,122104,19648.63,1
2134,765,84850,7.99,Car,4.076659822,6.368240931,21814,2975.41,1
2135,4224,257920,6.42,Education,8.377823409,7.23340178,156025,4270.56,1
2136,1034,258401,11.48,Personal,1.56605065,4.476386037,70979.5,8675.3,1
2137,2692,314239,10.72,Personal,5.533196441,2.896646133,70979.5,8675.3,1
2138,1312,350471,5.5,Education,5.500342231,1.11156742,74967,513.08,1
2139,3357,418157,7.08,Car,5.420944559,4.525667351,70979.5,8675.3,2
2140,2589,205135,9.43,Car,5.193702943,4.514715948,231010,13272.29,1
2141,3091,210532,5.49,Home,4.561259411,0.941820671,56219,8675.3,1
2142,1437,402362,6.91,Education,6.639288159,7.06091718,70979.5,8675.3,1
2143,3718,288780,11.76,Education,5.075975359,4.966461328,122759,10688.33,1
2144,3343,226779,12.23,Education,7.080082136,2.075290897,70979.5,8675.3,1
2145,54,493292,5.04,Home,5.935660507,3.02532512,22917,8675.3,2
2146,2560,468482,8.18,Home,3.397672827,2.491444216,70979.5,8675.3,1
2147,4748,385101,11.99,Car,5.399041752,8.27926078,70979.5,8675.3,1
2148,4973,271387,4.21,Education,7.893223819,2.704996578,49483,6967.07,1
2149,1132,194041,8.68,Education,6.151950719,1.070499658,70979.5,8675.3,3
2150,3053,304661,5.28,Home,8.517453799,4.553045859,27853,12878.88,1
2151,4030,385789,11.69,Home,2.286105407,4.859685147,207848,1438.83,1
2152,4952,33960,2.79,Car,6.318959617,7.58110883,162701,9641.36,1
2153,4822,289140,4.2,Car,8.005475702,4.711841205,70979.5,8675.3,1
2154,2837,397920,6.71,Personal,8.082135524,2.357289528,70979.5,8675.3,1
2155,1409,388850,2.51,Education,4.958247775,7.290896646,200091,43308.59,1
2156,4636,270015,9.46,Home,3.961670089,5.149897331,55777,8675.3,1
2157,1459,467343,7.69,Home,6.05065024,8.17522245,93165,8675.3,3
2158,3402,9098,3.41,Home,5.35523614,7.545516769,71954,8675.3,1
2159,2627,429361,8.24,Education,3.425051335,6.628336756,70979.5,8675.3,1
2160,4808,144585,3.6,Car,5.062286105,8.616016427,70979.5,8675.3,1
2161,3642,308658,2.64,Car,6.384668036,3.44421629,65972,18834.01,1
2162,3995,259685,4.75,Car,1.889117043,4.73100616,70979.5,8675.3,1
2163,2814,233814,7.08,Education,8.457221081,3.978097194,152985,7064.21,1
2164,4112,226821,8.82,Education,6.231348392,9.385352498,130218,8675.3,1
2165,4530,142470,6.22,Home,8.213552361,8.6954141,27583,8675.3,1
2166,4952,160190,5.91,Education,1.300479124,7.58110883,162701,9641.36,1
2167,442,245415,4.67,Home,3.846680356,8.533880903,151753,18050.92,1
2168,4584,263513,10.7,Car,4.366872005,8.355920602,136884,13453.24,1
2169,247,207742,5.6,Home,4.054757016,0.364134155,70979.5,8675.3,1
2170,924,471985,5.72,Education,5.943874059,8.843258042,70979.5,8675.3,1
2171,734,90722,11.37,Car,5.270362765,5.193702943,209866,35465.3,1
2172,4841,49896,9.81,Home,3.989048597,2.135523614,637,3317.35,1
2173,1802,182595,10.28,Car,3.665982204,4.424366872,70979.5,8675.3,1
2174,3245,343423,3.37,Personal,6.431211499,7.794661191,70979.5,8675.3,1
2175,354,343635,3.39,Education,8.807665982,0.739219713,39754,8675.3,1
2176,1634,444097,8.46,Personal,6.220396988,2.965092402,115280,4589.69,1
2177,3434,67160,4.82,Home,6.165639973,0.265571526,47363,8111.99,1
2178,2475,126307,6.65,Car,7.961670089,8.689938398,83947,2990.31,1
2179,1976,94031,7.02,Education,5.297741273,1.905544148,121690,8675.3,1
2180,1351,329971,3.12,Education,6.151950719,2.132785763,76415,3171,1
2181,2104,278625,5.43,Car,5.785078713,9.097878166,88410,9057,1
